Date,Open,High,Low,Close,Adj Close,Volume
2025-02-14,30.75,31.450000762939453,30.299999237060547,30.989999771118164,30.989999771118164,1768400
2025-02-18,31.0,31.5,30.780000686645508,31.219999313354492,31.219999313354492,2558400
2025-02-18,31.0,31.5,30.780000686645508,31.21999931335449,31.21999931335449,2558400
2025-02-19,30.770000457763672,30.780000686645508,29.774999618530273,30.59000015258789,30.59000015258789,2389600
2025-02-19,30.770000457763672,30.780000686645508,29.77499961853028,30.59000015258789,30.59000015258789,2389600
2025-02-20,30.489999771118164,30.489999771118164,29.149999618530277,29.34000015258789,29.34000015258789,3175000
2025-02-20,30.489999771118164,30.489999771118164,29.149999618530273,29.34000015258789,29.34000015258789,3175000
2025-02-21,29.469999313354492,29.5,28.170000076293945,28.600000381469727,28.600000381469727,4578900
2025-02-21,29.46999931335449,29.5,28.170000076293945,28.600000381469727,28.600000381469727,4578900
2025-02-24,29.059999465942383,29.32999992370605,27.96999931335449,28.600000381469727,28.600000381469727,6550100
2025-02-24,29.059999465942383,29.329999923706055,27.969999313354492,28.600000381469727,28.600000381469727,6550100
2025-02-25,26.399999618530277,29.82999992370605,26.06999969482422,28.82999992370605,28.82999992370605,6876000
2025-02-25,26.399999618530273,29.829999923706055,26.06999969482422,28.829999923706055,28.829999923706055,6876000
2025-02-26,29.5,31.440000534057617,29.149999618530277,30.309999465942383,30.309999465942383,5515800
2025-02-26,29.5,31.440000534057617,29.149999618530273,30.309999465942383,30.309999465942383,5515800
2025-02-27,30.309999465942383,30.479999542236328,28.540000915527344,28.559999465942383,28.559999465942383,4791500
2025-02-27,30.309999465942383,30.479999542236328,28.540000915527344,28.559999465942383,28.559999465942383,4791500
2025-02-28,28.34000015258789,29.93000030517578,28.31999969482422,29.88999938964844,29.88999938964844,3901300
2025-02-28,28.34000015258789,29.93000030517578,28.31999969482422,29.889999389648438,29.889999389648438,3901300
2025-03-03,30.5,31.09000015258789,29.540000915527344,29.790000915527344,29.790000915527344,4058800
2025-03-03,30.5,31.09000015258789,29.540000915527344,29.790000915527344,29.790000915527344,4058800
2025-03-04,28.979999542236328,29.549999237060547,28.15999984741211,28.940000534057617,28.940000534057617,3811400
2025-03-04,28.979999542236328,29.549999237060547,28.15999984741211,28.940000534057617,28.940000534057617,3811400
2025-03-05,29.280000686645508,29.829999923706055,28.799999237060547,29.450000762939453,29.450000762939453,2629600
2025-03-05,29.280000686645508,29.82999992370605,28.799999237060547,29.450000762939453,29.450000762939453,2629600
2025-03-06,29.020000457763672,29.575000762939453,27.899999618530273,28.290000915527344,28.290000915527344,2663100
2025-03-06,29.020000457763672,29.575000762939453,27.89999961853028,28.290000915527344,28.290000915527344,2663100
2025-03-07,28.260000228881836,28.709999084472656,26.1299991607666,26.920000076293945,26.920000076293945,6418500
2025-03-07,28.26000022888184,28.709999084472656,26.1299991607666,26.920000076293945,26.920000076293945,6418500
2025-03-10,26.25,26.385000228881836,25.04400062561035,25.600000381469727,25.600000381469727,7008000
2025-03-10,26.25,26.38500022888184,25.04400062561035,25.600000381469727,25.600000381469727,7008000
2025-03-11,25.774999618530277,26.899999618530277,25.43000030517578,26.75,26.75,7251000
2025-03-11,25.774999618530273,26.899999618530273,25.43000030517578,26.75,26.75,7251000
2025-03-12,27.639999389648438,28.18000030517578,26.399999618530273,26.979999542236328,26.979999542236328,2916400
2025-03-12,27.63999938964844,28.18000030517578,26.39999961853028,26.979999542236328,26.979999542236328,2916400
2025-03-13,27.13999938964844,27.38999938964844,26.0,26.61000061035156,26.61000061035156,4158800
2025-03-13,27.139999389648438,27.389999389648438,26.0,26.610000610351562,26.610000610351562,4158800
2025-03-14,27.219999313354492,28.030000686645508,26.799999237060547,27.700000762939453,27.700000762939453,4881900
2025-03-14,27.21999931335449,28.030000686645508,26.799999237060547,27.700000762939453,27.700000762939453,4881900
2025-03-17,27.700000762939453,28.889999389648438,27.309999465942383,28.5,28.5,2738500
2025-03-17,27.700000762939453,28.88999938964844,27.309999465942383,28.5,28.5,2738500
2025-03-18,28.65999984741211,28.90999984741211,28.075000762939453,28.299999237060547,28.299999237060547,3869400
2025-03-18,28.65999984741211,28.90999984741211,28.075000762939453,28.299999237060547,28.299999237060547,3869400
2025-03-19,28.26000022888184,29.584999084472656,28.15999984741211,29.18000030517578,29.18000030517578,4156700
2025-03-19,28.260000228881836,29.584999084472656,28.15999984741211,29.18000030517578,29.18000030517578,4156700
2025-03-20,28.81999969482422,29.75,28.6200008392334,29.170000076293945,29.170000076293945,2011700
2025-03-20,28.81999969482422,29.75,28.6200008392334,29.170000076293945,29.170000076293945,2011700
2025-03-21,28.610000610351562,29.17099952697754,28.309999465942383,28.889999389648438,28.889999389648438,2001900
2025-03-21,28.61000061035156,29.17099952697754,28.309999465942383,28.88999938964844,28.88999938964844,2001900
2025-03-24,29.420000076293945,29.760000228881836,29.0,29.469999313354492,29.469999313354492,2022200
2025-03-24,29.420000076293945,29.76000022888184,29.0,29.46999931335449,29.46999931335449,2022200
2025-03-25,29.209999084472656,29.61000061035156,28.59000015258789,28.799999237060547,28.799999237060547,2299700
2025-03-25,29.209999084472656,29.610000610351562,28.59000015258789,28.799999237060547,28.799999237060547,2299700
2025-03-26,28.56999969482422,28.719999313354492,27.549999237060547,27.979999542236328,27.979999542236328,2807000
2025-03-26,28.56999969482422,28.71999931335449,27.549999237060547,27.979999542236328,27.979999542236328,2807000
2025-03-27,27.780000686645508,28.02300071716309,27.38999938964844,27.46999931335449,27.46999931335449,2252900
2025-03-27,27.780000686645508,28.023000717163086,27.389999389648438,27.469999313354492,27.469999313354492,2252900
2025-03-28,26.88999938964844,26.934999465942383,26.09000015258789,26.549999237060547,26.549999237060547,5617500
2025-03-28,26.889999389648438,26.934999465942383,26.09000015258789,26.549999237060547,26.549999237060547,5617500
2025-03-31,25.540000915527344,26.76000022888184,25.200000762939453,26.729999542236328,26.729999542236328,5150900
2025-03-31,25.540000915527344,26.760000228881836,25.200000762939453,26.729999542236328,26.729999542236328,5150900
2025-04-01,26.84000015258789,27.100000381469727,26.290000915527344,26.809999465942383,26.809999465942383,2700200
2025-04-01,26.84000015258789,27.100000381469727,26.290000915527344,26.809999465942383,26.809999465942383,2700200
2025-04-02,26.6200008392334,28.450000762939453,26.6200008392334,28.36000061035156,28.36000061035156,2940800
2025-04-02,26.6200008392334,28.450000762939453,26.6200008392334,28.360000610351562,28.360000610351562,2940800
2025-04-03,25.704999923706055,26.260000228881836,24.5,24.56999969482422,24.56999969482422,8585600
2025-04-03,25.70499992370605,26.26000022888184,24.5,24.56999969482422,24.56999969482422,8585600
2025-04-04,23.0,25.649999618530273,22.31999969482422,23.729999542236328,23.729999542236328,9198600
2025-04-04,23.0,25.64999961853028,22.31999969482422,23.729999542236328,23.729999542236328,9198600
2025-04-07,22.18000030517578,24.3799991607666,21.729999542236328,22.56999969482422,22.56999969482422,6636400
2025-04-07,22.18000030517578,24.3799991607666,21.729999542236328,22.56999969482422,22.56999969482422,6636400
2025-04-08,23.799999237060547,23.799999237060547,20.459999084472656,20.969999313354492,20.969999313354492,7062800
2025-04-08,23.799999237060547,23.799999237060547,20.459999084472656,20.96999931335449,20.96999931335449,7062800
2025-04-09,21.21999931335449,25.149999618530277,20.209999084472656,24.1200008392334,24.1200008392334,7749300
2025-04-09,21.219999313354492,25.149999618530273,20.209999084472656,24.1200008392334,24.1200008392334,7749300
2025-04-10,23.239999771118164,23.399999618530277,21.5,22.040000915527344,22.040000915527344,6730700
2025-04-10,23.239999771118164,23.399999618530273,21.5,22.040000915527344,22.040000915527344,6730700
2025-04-11,22.020000457763672,22.399999618530277,21.149999618530277,22.170000076293945,22.170000076293945,4376500
2025-04-11,22.020000457763672,22.399999618530273,21.149999618530273,22.170000076293945,22.170000076293945,4376500
2025-04-14,22.790000915527344,23.36000061035156,22.2450008392334,22.75,22.75,3352100
2025-04-14,22.790000915527344,23.360000610351562,22.2450008392334,22.75,22.75,3352100
2025-04-15,22.649999618530277,23.190000534057617,22.420000076293945,22.649999618530277,22.649999618530277,2558200
2025-04-15,22.649999618530273,23.190000534057617,22.420000076293945,22.649999618530273,22.649999618530273,2558200
2025-04-16,22.34000015258789,22.979999542236328,22.07999992370605,22.399999618530277,22.399999618530277,2135400
2025-04-16,22.34000015258789,22.979999542236328,22.079999923706055,22.399999618530273,22.399999618530273,2135400
2025-04-17,22.36000061035156,22.690000534057617,21.90999984741211,22.15999984741211,22.15999984741211,3180600
2025-04-17,22.360000610351562,22.690000534057617,21.90999984741211,22.15999984741211,22.15999984741211,3180600
2025-04-21,21.93000030517578,21.93000030517578,21.059999465942383,21.65999984741211,21.65999984741211,3027100
2025-04-21,21.93000030517578,21.93000030517578,21.059999465942383,21.65999984741211,21.65999984741211,3027100
2025-04-22,21.969999313354492,22.709999084472656,21.6200008392334,22.25,22.25,5733300
2025-04-22,21.96999931335449,22.709999084472656,21.6200008392334,22.25,22.25,5733300
2025-04-23,23.350000381469727,25.260000228881836,22.920000076293945,23.209999084472656,23.209999084472656,6662600
2025-04-23,23.350000381469727,25.26000022888184,22.920000076293945,23.209999084472656,23.209999084472656,6662600
2025-04-24,23.479999542236328,24.18000030517578,22.93000030517578,24.079999923706055,24.079999923706055,2898600
2025-04-24,23.479999542236328,24.18000030517578,22.93000030517578,24.07999992370605,24.07999992370605,2898600
2025-04-25,23.51000022888184,24.200000762939453,23.399999618530277,24.18000030517578,24.18000030517578,1919300
2025-04-25,23.510000228881836,24.200000762939453,23.399999618530273,24.18000030517578,24.18000030517578,1919300
2025-04-28,24.11000061035156,24.402999877929688,23.81999969482422,24.26000022888184,24.26000022888184,2201200
2025-04-28,24.110000610351562,24.402999877929688,23.81999969482422,24.260000228881836,24.260000228881836,2201200
2025-04-29,24.15999984741211,24.489999771118164,24.0,24.239999771118164,24.239999771118164,2001700
2025-04-29,24.15999984741211,24.489999771118164,24.0,24.239999771118164,24.239999771118164,2001700
2025-04-30,23.5,24.260000228881836,23.270000457763672,24.25,24.25,1607000
2025-04-30,23.5,24.26000022888184,23.270000457763672,24.25,24.25,1607000
2025-05-01,24.540000915527344,24.8700008392334,24.049999237060547,24.25,24.25,1816100
2025-05-01,24.540000915527344,24.8700008392334,24.049999237060547,24.25,24.25,1816100
2025-05-02,24.809999465942383,25.950000762939453,24.670000076293945,25.709999084472656,25.709999084472656,3489900
2025-05-02,24.809999465942383,25.950000762939453,24.670000076293945,25.709999084472656,25.709999084472656,3489900
2025-05-05,25.229999542236328,26.06999969482422,25.229999542236328,25.719999313354492,25.719999313354492,3433500
2025-05-05,25.229999542236328,26.06999969482422,25.229999542236328,25.71999931335449,25.71999931335449,3433500
2025-05-06,25.32999992370605,26.07999992370605,25.32999992370605,25.56999969482422,25.56999969482422,4345200
2025-05-06,25.329999923706055,26.079999923706055,25.329999923706055,25.56999969482422,25.56999969482422,4345200
2025-05-07,25.770000457763672,26.940000534057617,25.73500061035156,26.65999984741211,26.65999984741211,3320000
2025-05-07,25.770000457763672,26.940000534057617,25.735000610351562,26.65999984741211,26.65999984741211,3320000
2025-05-08,27.5,27.770000457763672,27.020000457763672,27.399999618530273,27.399999618530273,3751200
2025-05-08,27.5,27.770000457763672,27.020000457763672,27.39999961853028,27.39999961853028,3751200
2025-05-09,27.56999969482422,28.079999923706055,26.899999618530273,26.989999771118164,26.989999771118164,2069000
2025-05-09,27.56999969482422,28.07999992370605,26.89999961853028,26.989999771118164,26.989999771118164,2069000
2025-05-12,28.600000381469727,30.1200008392334,28.450000762939453,30.040000915527344,30.040000915527344,7345800
2025-05-12,28.600000381469727,30.1200008392334,28.450000762939453,30.040000915527344,30.040000915527344,7345800
2025-05-13,29.0,31.43000030517578,28.92300033569336,31.200000762939453,31.200000762939453,5049100
2025-05-13,29.0,31.43000030517578,28.92300033569336,31.200000762939453,31.200000762939453,5049100
2025-05-14,31.31999969482422,31.75,30.920000076293945,31.290000915527344,31.290000915527344,3521700
2025-05-14,31.31999969482422,31.75,30.920000076293945,31.290000915527344,31.290000915527344,3521700
2025-05-15,31.149999618530273,31.450000762939453,30.299999237060547,30.850000381469727,30.850000381469727,5485400
2025-05-15,31.14999961853028,31.450000762939453,30.299999237060547,30.850000381469727,30.850000381469727,5485400
2025-05-16,30.8700008392334,31.399999618530277,30.6200008392334,31.13999938964844,31.13999938964844,4028000
2025-05-16,30.8700008392334,31.399999618530273,30.6200008392334,31.139999389648438,31.139999389648438,4028000
2025-05-19,30.559999465942383,32.15999984741211,30.3799991607666,31.38999938964844,31.38999938964844,6668700
2025-05-19,30.559999465942383,32.15999984741211,30.3799991607666,31.389999389648438,31.389999389648438,6668700
2025-05-20,36.0,37.9900016784668,35.595001220703125,37.369998931884766,37.369998931884766,19816200
2025-05-20,36.0,37.9900016784668,35.595001220703125,37.369998931884766,37.369998931884766,19816200
2025-05-21,38.38999938964844,38.41999816894531,36.619998931884766,37.0,37.0,8949000
2025-05-21,38.38999938964844,38.41999816894531,36.619998931884766,37.0,37.0,8949000
2025-05-22,37.59999847412109,38.02000045776367,36.41999816894531,37.4900016784668,37.4900016784668,6654600
2025-05-22,37.599998474121094,38.02000045776367,36.41999816894531,37.4900016784668,37.4900016784668,6654600
2025-05-23,35.77000045776367,37.35499954223633,35.0,37.040000915527344,37.040000915527344,2969800
2025-05-23,35.77000045776367,37.35499954223633,35.0,37.040000915527344,37.040000915527344,2969800
2025-05-27,37.81999969482422,38.5099983215332,37.0,38.5,38.5,3242000
2025-05-27,37.81999969482422,38.5099983215332,37.0,38.5,38.5,3242000
2025-05-28,38.2599983215332,38.465999603271484,37.34000015258789,37.72999954223633,37.72999954223633,3334900
2025-05-28,38.2599983215332,38.46599960327149,37.34000015258789,37.72999954223633,37.72999954223633,3334900
2025-05-29,37.0,37.130001068115234,36.58000183105469,36.84999847412109,36.84999847412109,12714700
2025-05-29,37.0,37.130001068115234,36.58000183105469,36.849998474121094,36.849998474121094,12714700
2025-05-30,36.5,36.52999877929688,35.9900016784668,36.380001068115234,36.380001068115234,8473300
2025-05-30,36.5,36.529998779296875,35.9900016784668,36.380001068115234,36.380001068115234,8473300
2025-06-02,36.43000030517578,36.84000015258789,36.11000061035156,36.810001373291016,36.810001373291016,7603800
2025-06-02,36.43000030517578,36.84000015258789,36.11000061035156,36.810001373291016,36.810001373291016,7603800
2025-06-03,36.849998474121094,37.5099983215332,36.56999969482422,37.459999084472656,37.459999084472656,6634400
2025-06-03,36.84999847412109,37.5099983215332,36.56999969482422,37.459999084472656,37.459999084472656,6634400
2025-06-04,37.720001220703125,37.77000045776367,37.040000915527344,37.22999954223633,37.22999954223633,4236900
2025-06-04,37.720001220703125,37.77000045776367,37.040000915527344,37.22999954223633,37.22999954223633,4236900
2025-06-05,37.08000183105469,38.11000061035156,37.060001373291016,37.380001068115234,37.380001068115234,4280000
2025-06-05,37.08000183105469,38.11000061035156,37.060001373291016,37.380001068115234,37.380001068115234,4280000
2025-06-06,37.540000915527344,37.79999923706055,37.0099983215332,37.52000045776367,37.52000045776367,4036300
2025-06-06,37.540000915527344,37.79999923706055,37.0099983215332,37.52000045776367,37.52000045776367,4036300
2025-06-09,38.16999816894531,38.400001525878906,37.43999862670898,37.66999816894531,37.66999816894531,2934500
2025-06-09,38.16999816894531,38.400001525878906,37.439998626708984,37.66999816894531,37.66999816894531,2934500
2025-06-10,38.0,38.34000015258789,37.18000030517578,37.84000015258789,37.84000015258789,4175400
2025-06-10,38.0,38.34000015258789,37.18000030517578,37.84000015258789,37.84000015258789,4175400
2025-06-11,38.22999954223633,39.167999267578125,37.5099983215332,37.7400016784668,37.7400016784668,4725700
2025-06-11,38.22999954223633,39.167999267578125,37.5099983215332,37.7400016784668,37.7400016784668,4725700
2025-06-12,37.5099983215332,37.84000015258789,37.25,37.40999984741211,37.40999984741211,2107000
2025-06-12,37.5099983215332,37.84000015258789,37.25,37.40999984741211,37.40999984741211,2107000
2025-06-13,36.91999816894531,37.22999954223633,36.02000045776367,36.2400016784668,36.2400016784668,4981100
2025-06-13,36.91999816894531,37.22999954223633,36.02000045776367,36.2400016784668,36.2400016784668,4981100
2025-06-16,36.75,37.52999877929688,36.75,37.119998931884766,37.119998931884766,3263500
2025-06-16,36.75,37.529998779296875,36.75,37.119998931884766,37.119998931884766,3263500
2025-06-17,36.79999923706055,36.869998931884766,35.93000030517578,36.060001373291016,36.060001373291016,3124600
2025-06-17,36.79999923706055,36.869998931884766,35.93000030517578,36.060001373291016,36.060001373291016,3124600
2025-06-18,36.0,36.79999923706055,35.90999984741211,36.18999862670898,36.18999862670898,2548900
2025-06-18,36.0,36.79999923706055,35.90999984741211,36.189998626708984,36.189998626708984,2548900
2025-06-20,36.36000061035156,36.650001525878906,36.01300048828125,36.41999816894531,36.41999816894531,3333300
2025-06-20,36.36000061035156,36.650001525878906,36.01300048828125,36.41999816894531,36.41999816894531,3333300
2025-06-23,36.18999862670898,37.17499923706055,35.97999954223633,37.119998931884766,37.119998931884766,4210400
2025-06-23,36.189998626708984,37.17499923706055,35.97999954223633,37.119998931884766,37.119998931884766,4210400
2025-06-24,38.13999938964844,38.4900016784668,37.0,37.68000030517578,37.68000030517578,3211200
2025-06-24,38.13999938964844,38.4900016784668,37.0,37.68000030517578,37.68000030517578,3211200
2025-06-25,37.90999984741211,37.959999084472656,37.09400177001953,37.310001373291016,37.310001373291016,2752900
2025-06-25,37.90999984741211,37.959999084472656,37.09400177001953,37.310001373291016,37.310001373291016,2752900
2025-06-26,37.650001525878906,37.95000076293945,37.34999847412109,37.84999847412109,37.84999847412109,2845800
2025-06-26,37.650001525878906,37.95000076293945,37.349998474121094,37.849998474121094,37.849998474121094,2845800
2025-06-27,38.08000183105469,39.65999984741211,37.95000076293945,39.36000061035156,39.36000061035156,10438200
2025-06-27,38.08000183105469,39.65999984741211,37.95000076293945,39.36000061035156,39.36000061035156,10438200
2025-06-30,39.81999969482422,40.20700073242188,38.66999816894531,38.7599983215332,38.7599983215332,7792600
2025-06-30,39.81999969482422,40.207000732421875,38.66999816894531,38.7599983215332,38.7599983215332,7792600
2025-07-01,38.25,39.005001068115234,37.40999984741211,37.66999816894531,37.66999816894531,4898900
2025-07-01,38.25,39.005001068115234,37.40999984741211,37.66999816894531,37.66999816894531,4898900
2025-07-02,37.5099983215332,38.56999969482422,36.59999847412109,38.18999862670898,38.18999862670898,5695300
2025-07-02,37.5099983215332,38.56999969482422,36.599998474121094,38.189998626708984,38.189998626708984,5695300
2025-07-03,38.34000015258789,39.040000915527344,38.20000076293945,38.869998931884766,38.869998931884766,1634700
2025-07-03,38.34000015258789,39.040000915527344,38.20000076293945,38.869998931884766,38.869998931884766,1634700
2025-07-07,38.400001525878906,38.709999084472656,38.02999877929688,38.310001373291016,38.310001373291016,3085400
2025-07-07,38.400001525878906,38.709999084472656,38.029998779296875,38.310001373291016,38.310001373291016,3085400
2025-07-08,38.54999923706055,38.689998626708984,37.439998626708984,37.81999969482422,37.81999969482422,2756200
2025-07-08,38.54999923706055,38.68999862670898,37.43999862670898,37.81999969482422,37.81999969482422,2756200
2025-07-09,38.220001220703125,38.61000061035156,37.59000015258789,38.5,38.5,2526600
2025-07-09,38.220001220703125,38.61000061035156,37.59000015258789,38.5,38.5,2526600
2025-07-10,38.459999084472656,38.540000915527344,37.5099983215332,38.13999938964844,38.13999938964844,2867200
2025-07-10,38.459999084472656,38.540000915527344,37.5099983215332,38.13999938964844,38.13999938964844,2867200
2025-07-11,37.939998626708984,38.290000915527344,37.52000045776367,38.13999938964844,38.13999938964844,1871900
2025-07-11,37.93999862670898,38.290000915527344,37.52000045776367,38.13999938964844,38.13999938964844,1871900
2025-07-14,38.16999816894531,39.959999084472656,38.029998779296875,39.0099983215332,39.0099983215332,6515900
2025-07-14,38.16999816894531,39.959999084472656,38.02999877929688,39.0099983215332,39.0099983215332,6515900
2025-07-15,39.20000076293945,39.689998626708984,38.40999984741211,39.41999816894531,39.41999816894531,2287800
2025-07-15,39.20000076293945,39.68999862670898,38.40999984741211,39.41999816894531,39.41999816894531,2287800
2025-07-16,39.59999847412109,39.81999969482422,38.33000183105469,39.27000045776367,39.27000045776367,2221100
2025-07-16,39.599998474121094,39.81999969482422,38.33000183105469,39.27000045776367,39.27000045776367,2221100
2025-07-17,39.290000915527344,39.650001525878906,39.09999847412109,39.150001525878906,39.150001525878906,2118900
2025-07-17,39.290000915527344,39.650001525878906,39.099998474121094,39.150001525878906,39.150001525878906,2118900
2025-07-18,39.220001220703125,39.220001220703125,37.68999862670898,38.470001220703125,38.470001220703125,2565600
2025-07-18,39.220001220703125,39.220001220703125,37.689998626708984,38.470001220703125,38.470001220703125,2565600
2025-07-21,38.70000076293945,38.97999954223633,38.1349983215332,38.18000030517578,38.18000030517578,2481000
2025-07-21,38.70000076293945,38.97999954223633,38.1349983215332,38.18000030517578,38.18000030517578,2481000
2025-07-22,38.560001373291016,38.560001373291016,36.880001068115234,37.369998931884766,37.369998931884766,3350600
2025-07-22,38.560001373291016,38.560001373291016,36.880001068115234,37.369998931884766,37.369998931884766,3350600
2025-07-23,37.68999862670898,38.0099983215332,37.39500045776367,37.72999954223633,37.72999954223633,2565800
2025-07-23,37.689998626708984,38.0099983215332,37.39500045776367,37.72999954223633,37.72999954223633,2565800
2025-07-24,37.65999984741211,37.79999923706055,36.779998779296875,36.81999969482422,36.81999969482422,2606500
2025-07-24,37.65999984741211,37.79999923706055,36.77999877929688,36.81999969482422,36.81999969482422,2606500
2025-07-25,37.400001525878906,37.70000076293945,36.94499969482422,37.65999984741211,37.65999984741211,2457100
2025-07-25,37.400001525878906,37.70000076293945,36.94499969482422,37.65999984741211,37.65999984741211,2457100
2025-07-28,37.900001525878906,38.779998779296875,37.849998474121094,38.599998474121094,38.599998474121094,2493800
2025-07-28,37.900001525878906,38.77999877929688,37.84999847412109,38.59999847412109,38.59999847412109,2493800
